x,y,value
39,Category 950,53
39,Category 951,99
39,Category 952,96
39,Category 953,29
39,Category 954,44
39,Category 955,
39,Category 956,60
39,Category 957,99
39,Category 958,96
39,Category 959,
39,Category 960,
39,Category 961,
39,Category 962,85
39,Category 963,52
39,Category 964,60
39,Category 965,38
39,Category 966,93
39,Category 967,35
39,Category 968,11
39,Category 969,45
39,Category 970,
39,Category 971,63
39,Category 972,
39,Category 973,36
39,Category 974,42
39,Category 975,40
39,Category 976,38
39,Category 977,83
39,Category 978,5
39,Category 979,
39,Category 980,30
39,Category 981,49
39,Category 982,17
39,Category 983,
39,Category 984,14
39,Category 985,37
39,Category 986,
39,Category 987,76
39,Category 988,65
39,Category 989,51
39,Category 990,
39,Category 991,72
39,Category 992,2
39,Category 993,85
39,Category 994,
39,Category 995,29
39,Category 996,51
39,Category 997,
39,Category 998,47
39,Category 999,
39,Category 1000,11
40,Category 1,
40,Category 2,16
40,Category 3,
40,Category 4,46
40,Category 5,
40,Category 6,
40,Category 7,69
40,Category 8,74
40,Category 9,80
40,Category 10,22
40,Category 11,26
40,Category 12,
40,Category 13,24
40,Category 14,88
40,Category 15,29
40,Category 16,32
40,Category 17,66
40,Category 18,69
40,Category 19,
40,Category 20,33
40,Category 21,15
40,Category 22,
40,Category 23,9
40,Category 24,
40,Category 25,62
40,Category 26,
40,Category 27,95
40,Category 28,5
40,Category 29,53
40,Category 30,12
40,Category 31,
40,Category 32,
40,Category 33,26
40,Category 34,3
40,Category 35,9
40,Category 36,28
40,Category 37,40
40,Category 38,18
40,Category 39,97
40,Category 40,91
40,Category 41,11
40,Category 42,81
40,Category 43,8
40,Category 44,0
40,Category 45,99
40,Category 46,21
40,Category 47,18
40,Category 48,53
40,Category 49,83
40,Category 50,14
40,Category 51,
40,Category 52,1
40,Category 53,57
40,Category 54,37
40,Category 55,91
40,Category 56,27
40,Category 57,83
40,Category 58,5
40,Category 59,51
40,Category 60,
40,Category 61,
40,Category 62,53
40,Category 63,92
40,Category 64,
40,Category 65,20
40,Category 66,57
40,Category 67,70
40,Category 68,5
40,Category 69,26
40,Category 70,32
40,Category 71,14
40,Category 72,19
40,Category 73,18
40,Category 74,6
40,Category 75,53
40,Category 76,
40,Category 77,59
40,Category 78,91
40,Category 79,
40,Category 80,27
40,Category 81,33
40,Category 82,
40,Category 83,
40,Category 84,38
40,Category 85,
40,Category 86,59
40,Category 87,19
40,Category 88,26
40,Category 89,81
40,Category 90,97
40,Category 91,62
40,Category 92,84
40,Category 93,32
40,Category 94,
40,Category 95,55
40,Category 96,34
40,Category 97,73
40,Category 98,
40,Category 99,26
40,Category 100,24
40,Category 101,10
40,Category 102,
40,Category 103,46
40,Category 104,
40,Category 105,84
40,Category 106,0
40,Category 107,18
40,Category 108,83
40,Category 109,12
40,Category 110,17
40,Category 111,
40,Category 112,35
40,Category 113,33
40,Category 114,69
40,Category 115,38
40,Category 116,13
40,Category 117,70
40,Category 118,49
40,Category 119,6
40,Category 120,86
40,Category 121,27
40,Category 122,92
40,Category 123,85
40,Category 124,82
40,Category 125,84
40,Category 126,
40,Category 127,17
40,Category 128,3
40,Category 129,
40,Category 130,50
40,Category 131,99
40,Category 132,
40,Category 133,70
40,Category 134,73
40,Category 135,69
40,Category 136,83
40,Category 137,
40,Category 138,52
40,Category 139,14
40,Category 140,5
40,Category 141,
40,Category 142,33
40,Category 143,
40,Category 144,79
40,Category 145,
40,Category 146,2
40,Category 147,44
40,Category 148,25
40,Category 149,
40,Category 150,41
40,Category 151,
40,Category 152,61
40,Category 153,24
40,Category 154,
40,Category 155,33
40,Category 156,97
40,Category 157,
40,Category 158,5
40,Category 159,
40,Category 160,
40,Category 161,
40,Category 162,55
40,Category 163,73
40,Category 164,25
40,Category 165,67
40,Category 166,7
40,Category 167,
40,Category 168,
40,Category 169,
40,Category 170,23
40,Category 171,6
40,Category 172,4
40,Category 173,
40,Category 174,92
40,Category 175,
40,Category 176,13
40,Category 177,14
40,Category 178,64
40,Category 179,9
40,Category 180,53
40,Category 181,10
40,Category 182,41
40,Category 183,10
40,Category 184,85
40,Category 185,91
40,Category 186,
40,Category 187,69
40,Category 188,49
40,Category 189,53
40,Category 190,
40,Category 191,85
40,Category 192,56
40,Category 193,58
40,Category 194,8
40,Category 195,
40,Category 196,
40,Category 197,81
40,Category 198,
40,Category 199,8
40,Category 200,
40,Category 201,75
40,Category 202,41
40,Category 203,
40,Category 204,60
40,Category 205,83
40,Category 206,
40,Category 207,11
40,Category 208,59
40,Category 209,95
40,Category 210,10
40,Category 211,18
40,Category 212,72
40,Category 213,76
40,Category 214,9
40,Category 215,33
40,Category 216,71
40,Category 217,96
40,Category 218,69
40,Category 219,81
40,Category 220,13
40,Category 221,49
40,Category 222,61
40,Category 223,6
40,Category 224,
40,Category 225,46
40,Category 226,8
40,Category 227,
40,Category 228,69
40,Category 229,5
40,Category 230,25
40,Category 231,
40,Category 232,32
40,Category 233,84
40,Category 234,64
40,Category 235,
40,Category 236,26
40,Category 237,87
40,Category 238,
40,Category 239,15
40,Category 240,34
40,Category 241,13
40,Category 242,79
40,Category 243,42
40,Category 244,37
40,Category 245,
40,Category 246,83
40,Category 247,
40,Category 248,86
40,Category 249,53
40,Category 250,95
40,Category 251,78
40,Category 252,45
40,Category 253,79
40,Category 254,51
40,Category 255,
40,Category 256,51
40,Category 257,27
40,Category 258,62
40,Category 259,
40,Category 260,34
40,Category 261,50
40,Category 262,72
40,Category 263,2
40,Category 264,87
40,Category 265,90
40,Category 266,51
40,Category 267,85
40,Category 268,
40,Category 269,6
40,Category 270,43
40,Category 271,35
40,Category 272,72
40,Category 273,26
40,Category 274,49
40,Category 275,65
40,Category 276,
40,Category 277,49
40,Category 278,70
40,Category 279,33
40,Category 280,
40,Category 281,97
40,Category 282,40
40,Category 283,93
40,Category 284,27
40,Category 285,85
40,Category 286,23
40,Category 287,11
40,Category 288,79
40,Category 289,
40,Category 290,77
40,Category 291,
40,Category 292,23
40,Category 293,63
40,Category 294,
40,Category 295,36
40,Category 296,34
40,Category 297,37
40,Category 298,87
40,Category 299,18
40,Category 300,
40,Category 301,78
40,Category 302,
40,Category 303,
40,Category 304,75
40,Category 305,
40,Category 306,81
40,Category 307,
40,Category 308,87
40,Category 309,6
40,Category 310,73
40,Category 311,32
40,Category 312,67
40,Category 313,42
40,Category 314,56
40,Category 315,76
40,Category 316,39
40,Category 317,45
40,Category 318,49
40,Category 319,32
40,Category 320,6
40,Category 321,
40,Category 322,20
40,Category 323,67
40,Category 324,28
40,Category 325,16
40,Category 326,51
40,Category 327,76
40,Category 328,35
40,Category 329,53
40,Category 330,57
40,Category 331,
40,Category 332,
40,Category 333,38
40,Category 334,29
40,Category 335,
40,Category 336,56
40,Category 337,
40,Category 338,58
40,Category 339,51
40,Category 340,48
40,Category 341,30
40,Category 342,75
40,Category 343,92
40,Category 344,55
40,Category 345,5
40,Category 346,2
40,Category 347,81
40,Category 348,71
40,Category 349,
40,Category 350,2
40,Category 351,84
40,Category 352,95
40,Category 353,60
40,Category 354,41
40,Category 355,
40,Category 356,33
40,Category 357,
40,Category 358,58
40,Category 359,53
40,Category 360,75
40,Category 361,
40,Category 362,51
40,Category 363,6
40,Category 364,88
40,Category 365,
40,Category 366,90
40,Category 367,84
40,Category 368,
40,Category 369,80
40,Category 370,62
40,Category 371,69
40,Category 372,
40,Category 373,
40,Category 374,35
40,Category 375,
40,Category 376,69
40,Category 377,69
40,Category 378,45
40,Category 379,78
40,Category 380,4
40,Category 381,39
40,Category 382,11
40,Category 383,
40,Category 384,34
40,Category 385,28
40,Category 386,
40,Category 387,99
40,Category 388,14
40,Category 389,45
40,Category 390,36
40,Category 391,87
40,Category 392,
40,Category 393,70
40,Category 394,52
40,Category 395,35
40,Category 396,59
40,Category 397,
40,Category 398,93
40,Category 399,
40,Category 400,22
40,Category 401,70
40,Category 402,81
40,Category 403,
40,Category 404,45
40,Category 405,41
40,Category 406,21
40,Category 407,
40,Category 408,67
40,Category 409,84
40,Category 410,
40,Category 411,86
40,Category 412,
40,Category 413,17
40,Category 414,40
40,Category 415,42
40,Category 416,58
40,Category 417,28
40,Category 418,
40,Category 419,
40,Category 420,17
40,Category 421,
40,Category 422,87
40,Category 423,68
40,Category 424,69
40,Category 425,82
40,Category 426,87
40,Category 427,35
40,Category 428,34
40,Category 429,82
40,Category 430,27
40,Category 431,45
40,Category 432,79
40,Category 433,80
40,Category 434,
40,Category 435,70
40,Category 436,
40,Category 437,
40,Category 438,61
40,Category 439,2
40,Category 440,72
40,Category 441,35
40,Category 442,94
40,Category 443,49
40,Category 444,
40,Category 445,
40,Category 446,50
40,Category 447,45
40,Category 448,85
40,Category 449,
40,Category 450,6
40,Category 451,85
40,Category 452,38
40,Category 453,
40,Category 454,15
40,Category 455,
40,Category 456,
40,Category 457,7
40,Category 458,35
40,Category 459,
40,Category 460,5
40,Category 461,61
40,Category 462,26
40,Category 463,53
40,Category 464,
40,Category 465,17
40,Category 466,86
40,Category 467,57
40,Category 468,
40,Category 469,42
40,Category 470,
40,Category 471,90
40,Category 472,
40,Category 473,37
40,Category 474,99
40,Category 475,86
40,Category 476,31
40,Category 477,
40,Category 478,29
40,Category 479,40
40,Category 480,92
40,Category 481,
40,Category 482,
40,Category 483,
40,Category 484,17
40,Category 485,
40,Category 486,97
40,Category 487,
40,Category 488,
40,Category 489,4
40,Category 490,
40,Category 491,96
40,Category 492,35
40,Category 493,23
40,Category 494,43
40,Category 495,
40,Category 496,57
40,Category 497,
40,Category 498,50
40,Category 499,89
40,Category 500,68
40,Category 501,70
40,Category 502,
40,Category 503,4
40,Category 504,
40,Category 505,96
40,Category 506,
40,Category 507,1
40,Category 508,0
40,Category 509,
40,Category 510,18
40,Category 511,43
40,Category 512,
40,Category 513,7
40,Category 514,86
40,Category 515,20
40,Category 516,81
40,Category 517,56
40,Category 518,7
40,Category 519,21
40,Category 520,45
40,Category 521,85
40,Category 522,59
40,Category 523,4
40,Category 524,
40,Category 525,8
40,Category 526,86
40,Category 527,75
40,Category 528,95
40,Category 529,11
40,Category 530,63
40,Category 531,10
40,Category 532,82
40,Category 533,22
40,Category 534,11
40,Category 535,35
40,Category 536,18
40,Category 537,96
40,Category 538,26
40,Category 539,12
40,Category 540,97
40,Category 541,93
40,Category 542,51
40,Category 543,
40,Category 544,46
40,Category 545,13
40,Category 546,39
40,Category 547,86
40,Category 548,
40,Category 549,4
40,Category 550,72
40,Category 551,65
40,Category 552,15
40,Category 553,55
40,Category 554,3
40,Category 555,23
40,Category 556,
40,Category 557,39
40,Category 558,49
40,Category 559,19
40,Category 560,93
40,Category 561,
40,Category 562,93
40,Category 563,26
40,Category 564,
40,Category 565,7
40,Category 566,95
40,Category 567,
40,Category 568,39
40,Category 569,19
40,Category 570,1
40,Category 571,60
40,Category 572,34
40,Category 573,
40,Category 574,73
40,Category 575,52
40,Category 576,93
40,Category 577,41
40,Category 578,
40,Category 579,
40,Category 580,94
40,Category 581,32
40,Category 582,43
40,Category 583,22
40,Category 584,82
40,Category 585,69
40,Category 586,51
40,Category 587,53
40,Category 588,3
40,Category 589,2
40,Category 590,89
40,Category 591,16
40,Category 592,66
40,Category 593,45
40,Category 594,0
40,Category 595,13
40,Category 596,62
40,Category 597,38
40,Category 598,
40,Category 599,
40,Category 600,27
40,Category 601,36
40,Category 602,45
40,Category 603,
40,Category 604,
40,Category 605,40
40,Category 606,35
40,Category 607,
40,Category 608,97
40,Category 609,0
40,Category 610,
40,Category 611,81
40,Category 612,9
40,Category 613,
40,Category 614,
40,Category 615,89
40,Category 616,
40,Category 617,11
40,Category 618,36
40,Category 619,83
40,Category 620,
40,Category 621,56
40,Category 622,41
40,Category 623,98
40,Category 624,93
40,Category 625,
40,Category 626,8
40,Category 627,51
40,Category 628,43
40,Category 629,91
40,Category 630,56
40,Category 631,60
40,Category 632,51
40,Category 633,
40,Category 634,3
40,Category 635,11
40,Category 636,70
40,Category 637,37
40,Category 638,90
40,Category 639,59
40,Category 640,44
40,Category 641,74
40,Category 642,
40,Category 643,93
40,Category 644,70
40,Category 645,51
40,Category 646,3
40,Category 647,42
40,Category 648,
40,Category 649,25
40,Category 650,94
40,Category 651,48
40,Category 652,67
40,Category 653,
40,Category 654,10
40,Category 655,38
40,Category 656,73
40,Category 657,49
40,Category 658,96
40,Category 659,
40,Category 660,14
40,Category 661,
40,Category 662,7
40,Category 663,59
40,Category 664,34
40,Category 665,
40,Category 666,
40,Category 667,
40,Category 668,29
40,Category 669,61
40,Category 670,
40,Category 671,20
40,Category 672,38
40,Category 673,89
40,Category 674,66
40,Category 675,
40,Category 676,92
40,Category 677,73
40,Category 678,42
40,Category 679,39
40,Category 680,
40,Category 681,
40,Category 682,56
40,Category 683,63
40,Category 684,19
40,Category 685,12
40,Category 686,74
40,Category 687,98
40,Category 688,94
40,Category 689,22
40,Category 690,
40,Category 691,51
40,Category 692,66
40,Category 693,94
40,Category 694,28
40,Category 695,77
40,Category 696,
40,Category 697,36
40,Category 698,87
40,Category 699,
40,Category 700,
40,Category 701,
40,Category 702,66
40,Category 703,64
40,Category 704,
40,Category 705,48
40,Category 706,8
40,Category 707,
40,Category 708,59
40,Category 709,63
40,Category 710,
40,Category 711,16
40,Category 712,
40,Category 713,
40,Category 714,65
40,Category 715,57
40,Category 716,
40,Category 717,29
40,Category 718,88
40,Category 719,57
40,Category 720,17
40,Category 721,22
40,Category 722,3
40,Category 723,54
40,Category 724,76
40,Category 725,51
40,Category 726,42
40,Category 727,69
40,Category 728,
40,Category 729,69
40,Category 730,50
40,Category 731,84
40,Category 732,
40,Category 733,80
40,Category 734,87
40,Category 735,
40,Category 736,54
40,Category 737,7
40,Category 738,44
40,Category 739,32
40,Category 740,53
40,Category 741,16
40,Category 742,92
40,Category 743,
40,Category 744,4
40,Category 745,87
40,Category 746,6
40,Category 747,8
40,Category 748,48
40,Category 749,91
40,Category 750,72
40,Category 751,78
40,Category 752,50
40,Category 753,28
40,Category 754,
40,Category 755,21
40,Category 756,53
40,Category 757,31
40,Category 758,76
40,Category 759,2
40,Category 760,
40,Category 761,
40,Category 762,25
40,Category 763,50
40,Category 764,
40,Category 765,30
40,Category 766,88
40,Category 767,
40,Category 768,0
40,Category 769,13
40,Category 770,17
40,Category 771,73
40,Category 772,4
40,Category 773,17
40,Category 774,56
40,Category 775,76
40,Category 776,49
40,Category 777,52
40,Category 778,35
40,Category 779,72
40,Category 780,
40,Category 781,4
40,Category 782,39
40,Category 783,13
40,Category 784,9
40,Category 785,41
40,Category 786,79
40,Category 787,32
40,Category 788,69
40,Category 789,25
40,Category 790,13
40,Category 791,36
40,Category 792,19
40,Category 793,16
40,Category 794,9
40,Category 795,88
40,Category 796,92
40,Category 797,24
40,Category 798,32
40,Category 799,
40,Category 800,79
40,Category 801,76
40,Category 802,68
40,Category 803,3
40,Category 804,
40,Category 805,
